Company_ID,Company,Physical_Address,Physical_City,Physical_State,Physical_Zip,Physical_County,Mailing_Address,Mailing_City,Mailing_State,Mailing_Zip,Phone,Alternate_Phone,Toll_Free,Fax,Website,Email,Employees_on_Site,Annual_Sales,Year_Established,Area_of_Distribution,Ownership,Imports,Woman_Owned,Minority_Owned,Business_Description
310670,"Adhesive Applications, Inc.",41 O'Neil St.,Easthampton,MA,01027,Hampshire,41 Oneil St,Easthampton,MA,01027-1103,413-527-7120,,800-356-3572,413-527-7249,www.adhesiveapps.com,info@adhesiveapps.com,65,,1970,International,Private Corporation,Y,N,N,"Pressure sensitive tapes for automotive, aerospace, electronics, wireless communications, biotechnology, graphic arts, high temperature masking & industrial splicing"
302627,Adhesive Packaging Specialties,103 Foster St.,Peabody,MA,01960,Essex,PO Box 31,Peabody,MA,01960-0831,978-531-3300,,,978-532-8901,www.adhesivepackaging.com,sbuchanan@adhesivepackaging.com,75,,1977,National,Private Corporation,N,N,N,Adhesives packaging
523149,"ADMET, Inc.","51 Morgan Dr., Ste. 15",Norwood,MA,02062,Norfolk,51 Morgan Dr Ste 15,Norwood,MA,02062-5021,781-769-0850,800-667-3220,,781-769-0884,www.admet.com,sales@admet.com,20,$5Mil,1989,International,Private Corporation,N,N,N,"Materials testing systems for measuring mechanical properties in tension, compression, torsion, flexure & biaxial states of stress"
313038,"Admiral Metals Servicenter Co., Inc.",11 Forbes Rd.,Woburn,MA,01801,Middlesex,11 Forbes Rd,Woburn,MA,01801-2103,781-933-8300,,,781-937-4469,www.admiralmetals.com,info@admiralmetals.com,106,$100Mil-$150Mil,1950,International,,Y,N,N,"Distributor of copper, aluminum, brass & stainless steel high temperature alloys"
296557,Adom Engineering,131 Avco Rd.,Bradford,MA,01835,Essex,131 Avco Rd,Bradford,MA,01835-6956,978-372-7757,,,978-372-7333,www.adomengineering.com,adomeng@adomengineering.com,20,,1995,,Private Corporation,N,N,N,Aerospace machine parts & filtration
309830,"Adtec Electroplating, Inc.",125 Glenn St.,Lawrence,MA,01843,Essex,125 Glenn St,Lawrence,MA,01843-1036,978-683-2082,,,978-686-0654,www.adtecelectroplating.com,sales@adtecelectroplating.com,100,,1982,Regional,Private Corporation,N,N,N,Electroplating
381157,"Advance Cable Tie, Inc.",245 Suffolk Ln.,Gardner,MA,01440,Worcester,245 Suffolk Ln,Gardner,MA,01440-1761,800-861-7228,,,978-630-3999,www.actfs.com,sales@actfs.com,100,,1994,International,Private Corporation,N,N,N,"Plastic cable ties, cable tie removal tools & bundle management products"
299765,"Advance Coatings Co., Inc.",42 Depot Rd.,Westminster,MA,01473,Worcester,PO Box 457,Westminster,MA,01473-0457,978-874-5921,,800-247-1117,978-874-2788,www.advancecoating.com,mcook@advancecoating.com,21,$10Mil-$25Mil (est),1939,National,Private Corporation,N,N,N,Polyester resins & gelcoats
313040,"Advance Mfg. Co., Inc.",8 Turnpike Industrial Rd.,Westfield,MA,01085,Hampden,PO Box 726,Westfield,MA,01086-0726,413-568-2411,,,413-568-6011,www.advancemfg.com,advmfg@aol.com,190,,1961,National,Private Corporation,,N,N,Torque wrenches & precision machining job shop
300907,Advance Reproductions Corp.,100 Flagship Dr.,North Andover,MA,01845,Essex,100 Flagship Dr,North Andover,MA,01845-6117,978-685-2911,,,978-685-1771,www.advancerepro.com,sales@advancerepro.com,70,,1969,International,Private Corporation,N,N,N,Photographic plates
297032,"Advance Source Bio-Materials, Inc.",229 Andover St.,Wilmington,MA,01887,Middlesex,229 Andover St,Wilmington,MA,01887-1088,978-657-0075,,,978-657-0074,www.advbiomaterials.com,info@advbiomaterials.com,21,,1996,International,Private Corporation,N,N,N,"Medical-grade polyurethane disposables, implantables & medical devices"
2904208,Advanced Data Capture Corp.,"9 Damonmill Sq., Ste. 1-A",Concord,MA,01742,Middlesex,9 Damonmill Sq Ste 1A,Concord,MA,01742-2842,978-287-5558,,888-388-0490,315-701-0679,www.adc-barcode.com,info@adc-barcode.com,25,,1996,National,Private Corporation,Y,N,N,"Distributor of bar code & point-of-sale scanners, magnetic strip readers, signature capture machines & smart cards"
313118,"Advanced Drainage Systems, Inc.","58 Wyoming St., Ludlow Industrial Pk.",Ludlow,MA,01056,Hampden,"58 Wyoming St., Ludlow Industrial Pk.",Ludlow,MA,1056,413-589-0515,,800-733-3555,413-583-5249,www.ads-pipe.com,sales@ads-pipe.com,60,,1967,National,Private Corporation,N,N,N,Corrugated plastic drainage pipes
3744226,"Advanced Fire Systems, Inc.",100 South St.,Hopkinton,MA,01748,Middlesex,100 South St,Hopkinton,MA,01748-2207,508-435-9995,,,508-435-9990,www.advancedco.com,sales@advancedco.com,150,$25Mil-$50Mil (est),2008,International,Public Corporation,,N,N,Corporate headquarters; fire alarm systems (mfg. done in the U.K.)
311587,"Advanced Instruments, Inc.",2 Technology Way,Norwood,MA,02062,Norfolk,2 Technology Way,Norwood,MA,02062-2633,781-320-9000,,800-225-4034,781-320-8181,www.aicompanies.com,info@aicompanies.com,60,,1955,International,Private Corporation,Y,N,N,Medical & scientific laboratory instruments
381537,Advanced Laser Technologies,"74 Maple St., Ste. A",Stoneham,MA,02180,Middlesex,74 Maple St Ste A,Stoneham,MA,02180-3130,781-438-6374,,,781-438-5932,www.advancedlasertechnologies.net,sales@advancedlasertechnologies.net,20,"$500,000-$1Mil",1998,National,Private Corporation,N,N,N,CNC laser machining job shop
2904406,"Advanced Lighting & Production Services, Inc.",65 Teed Dr.,Randolph,MA,02368,Norfolk,65 Teed Dr,Randolph,MA,02368-4201,781-961-3066,,866-961-3066,781-961-3256,www.alpsweb.com,csouza@alpsweb.com,24,$1Mil-$2.5Mil,1981,International,Private Corporation,N,N,N,"Distributor of theatrical & special events lighting, including rental service"
309343,"Advanced Looseleaf Technologies, Inc.",1424 Somerset Ave.,Dighton,MA,02715,Bristol,PO Box 26,Dighton,MA,02715-0026,508-669-6354,,800-339-6354,508-669-6143,www.binder.com,alt@binder.com,40,"$500,000-$1Mil",1985,National,Private Corporation,N,N,N,Loose-leaf binders & promotional packaging
299665,"Advanced Precision Engineering, Inc.",16 Mitchell Rd.,Ipswich,MA,01938,Essex,PO Box 549,Ipswich,MA,01938-0549,978-356-7303,,,978-356-7554,www.ape10.com,rapril@ape10.com,50,,1986,International,Private Corporation,N,N,N,"Systems integrators, including contract manufacturing, electromechanical assemblies & precision machining"
313035,"Advanced Safety Systems, Inc.",141 Summit St.,Peabody,MA,01960,Essex,141 Summit St,Peabody,MA,01960-5101,978-532-5730,,,978-532-5737,www.advancedsafetysystems.com,info@advancedsafetysystems.com,30,,1960,Local,Private Corporation,N,N,N,"Fire suppression systems, alarm devices & graphic annunciators"
295558,"Advanced Signing, LLC",4 Industrial Park Rd.,Medway,MA,02053,Norfolk,4 Industrial Park Rd,Medway,MA,02053-1709,508-533-9000,,800-439-4904,508-533-2975,www.advancedsigning.com,esales@advancedsigning.com,40,$3Mil-$5Mil,1981,Regional,Limited Liability Company,N,N,N,Interior & exterior signs
2903842,"Advanced Technical Solutions, Inc.","36 Nason St., 2nd Fl.",Maynard,MA,01754,Middlesex,PO Box 386,Maynard,MA,01754-0386,978-849-0533,,,978-849-0544,www.atsusa.com,,20,,1987,National,Private Corporation,N,N,N,Systems integration for the publishing industry
524756,"Advanced Thermal Hydronics, Inc.",260 N. Elm St.,Westfield,MA,01085,Hampden,260 N Elm St,Westfield,MA,01085-1614,413-564-5515,,,413-564-5814,www.hydrotherm.com,sales@americanhydrotherm.com,350,$25Mil-$50Mil (est),1955,International,Private Corporation,N,N,N,Heating & air-conditioning units & boilers
1786209,"Advanced Thermal Solutions, Inc.","89 Access Rd., Ste. 27",Norwood,MA,02062,Norfolk,89 Access Rd Ste 27,Norwood,MA,02062-5234,781-769-2800,,,781-769-9979,www.qats.com,ats-hq@qats.com,55,"$500,000-$1Mil",1989,International,Private Corporation,N,N,N,"Thermal management products for the electronics industry, including custom & off-the-shelf machined & extruded heat sinks, heat exchangers, heat pipes, cold plates, electronic chassis & related products"
312410,"Advanced Vacuum Systems, Inc. (AVS)",60 Fitchburg Rd.,Ayer,MA,01432,Middlesex,60 Fitchburg Rd,Ayer,MA,01432-1004,978-772-0710,,800-272-0710,978-772-6462,www.avsinc.com,sales@avsinc.com,75,,1967,International,,Y,N,N,"American-made custom vacuum & pressure controlled furnaces for advanced materials processing, including vertically integrated turnkey systems & field service of thermal processing systems, CVD/CVI, autoclaves & hot presses"
1702715,AdvancedCath,650 Pleasant St.,Watertown,MA,02472,Middlesex,650 Pleasant St,Watertown,MA,02472-2420,617-972-5800,,888-832-4338,617-972-5824,www.advancedcath.com,info@advancedcath.com,65,,2001,,,,N,N,"Medical balloons, finished balloon catheters & guide wires, including sterilization, packaging, labeling, contract manufacturing, custom extrusion, braided sheaths & supply chain management"
3677071,AdvanDx,"400 Trade Ctr., Ste. 6990",Woburn,MA,01801,Middlesex,400 Tradecenter Ste 6990,Woburn,MA,01801-7476,781-376-0009,,,781-376-0111,www.advandx.com,usa@advandx.com,100,$1Mil-$2.5Mil,2002,International,Private Corporation,N,N,N,Molecular-based in vitro tests for the diagnosis & prevention of infectious diseases
3697246,"Aegerion Pharmaceuticals, Inc.","1 Main St., Ste. 800",Cambridge,MA,02142,Middlesex,1 Main St Ste 800,Cambridge,MA,02142-1531,617-500-7867,,,617-945-7968,www.aegerion.com,info@aegerion.com,200,$100Mil-$250Mil (est),,,Public Corporation,,N,N,Corporate headquarters; biopharmaceutical drug candidates in Phase III clinical trials for debilitating & fatal orphan diseases (mfg. subcontracted)
294860,Aero Mfg. Corp.,100 Sam Fonzo Dr.,Beverly,MA,01915,Essex,100 Sam Fonzo Dr,Beverly,MA,01915-1059,978-720-1000,978-720-1023,,978-720-1050,www.aeromanufacturing.com,braby@aeromanufacturing.com,80,$15Mil-$20Mil,1972,International,Sole Ownership,N,N,N,Aircraft engine components & gas turbines
3657429,Aero-Bond Corp.,"1 Allen St., Bldg. 201",Springfield,MA,01108,Hampden,PO Box 80269,Springfield,MA,01138-0269,413-734-2224,,,416-736-7633,www.aerobondcorp.com,sales@aerobondcorp.com,50,,1995,International,Private Corporation,N,N,N,"Helicopter parts, including complex metal & composite sandwich assemblies"
3709387,"Aeronautica Windpower, LLC",11 Resnik Rd.,Plymouth,MA,02360,Plymouth,11 Resnik Rd,Plymouth,MA,02360-4892,800-360-0132,,,508-732-8934,www.aeronauticawind.com,info@aeronauticawind.com,21,,2008,International,Limited Liability Company,Y,N,N,"225kW, 500kW & 750kW mid-scale commercial & industrial wind turbines"
312825,Aerovox Corp.,167 John Vertente Blvd.,New Bedford,MA,02745,Bristol,167 John Vertente Blvd,New Bedford,MA,02745-1221,508-910-3500,,,508-995-3000,www.aerovox.com,sales1@aerovox.com,50,,1922,National,Private Corporation,Y,N,N,AC/DC film capacitors
311878,AES Corporation,"285 Newbury St., Ste. 1",Peabody,MA,01960,Essex,285 Newbury St Ste 1,Peabody,MA,01960-7468,978-535-7310,,,978-535-7313,www.aes-corp.com,info@aes-corp.com,49,over $10Mil,1974,International,Private Corporation,Y,Y,N,Wireless mesh alarm communication systems for businesses & government agencies
312777,"AFC Cable Systems, Inc.",960 Flaherty Dr.,New Bedford,MA,02745,Bristol,960 Flaherty Dr.,New Bedford,MA,2740,508-998-1131,,800-757-6996,508-998-1447,www.afcweb.com,info@afcweb.com,400,over $100Mil,1926,,Public Corporation,N,N,N,Corporate headquarters & electrical conduits & wiring
525617,"Affordable Interior Systems, Inc.",4 Bonazzoli Ave.,Hudson,MA,01749,Middlesex,4 Bonazzoli Ave,Hudson,MA,01749-2849,978-562-7500,,800-434-7400,978-562-0811,www.ais-inc.com,dencarnacao@ais-inc.com,200,$6Mil-$10Mil,1989,Regional,Private Corporation,Y,N,N,Corporate headquarters & steel & wood wall panels
3658465,"Agar Supply Co., Inc.",225 John Hancock Rd.,Taunton,MA,02780,Bristol,225 John Hancock Rd,Taunton,MA,02780-7318,508-821-2060,,800-669-6040,617-880-5113,www.agarsupply.com,sales@agarsupply.com,400,,2001,Local,Private Corporation,N,N,N,"Distributor of groceries, including meat, seafood & produce"
1879858,Agawam Medical Supply,56 Abrams Dr.,Agawam,MA,01001,Hampden,56 Gen Creighton W Abrams Dr,Agawam,MA,01001-2934,413-789-1100,,,413-786-9201,www.agawammedicalsupply.com,,20,,1995,Regional,Private Corporation,,N,N,"Wholesaler of durable medical equipment, including wheelchairs & hospital beds"
305706,AGFA Corp.,200 Ballardvale St.,Wilmington,MA,01887,Middlesex,200 Ballardvale St,Wilmington,MA,01887-1074,978-658-5600,,800-879-2432,978-658-6285,www.agfa.com,sales@agfa.com,100,,,International,Public Corporation,N,N,N,Analog & digital imaging equipment for typesetting
313814,Aggregate Industries - Northeast Region,400 Green St.,Wrentham,MA,02093,Norfolk,400 Green St,Wrentham,MA,02093-1736,508-384-3161,,,508-384-6610,www.aggregate.com,usa.info@aggregate.com,35,"$500,000-$1Mil",1922,National,Private Corporation,N,N,N,Asphalt & stone aggregates
313888,Aggregate Industries - Northeast Region,1101 Turnpike St.,Stoughton,MA,02072,Norfolk,1101 Turnpike St,Stoughton,MA,02072-1160,781-344-1100,,,781-341-5523,www.aggregate-us.com,usa.info@aggregate.com,200,"$500,000-$1Mil",1922,Local,Private Corporation,N,N,N,Asphalt for building & construction applications
315069,"Aggregate Industries - Northeast Region, Inc.",1715 Broadway,Saugus,MA,01906,Essex,1715 Broadway,Saugus,MA,01906-4703,781-941-7200,,,,www.aggregate-us.com,sales@aggregate-us.com,100,$10Mil-$25Mil,1969,Regional,Private Corporation,N,N,N,Divisional headquarters & ready-mixed concrete
310821,"Agilent Technologies, Vacuum Products Division",121 Hartwell Ave.,Lexington,MA,02421,Middlesex,121 Hartwell Ave,Lexington,MA,02421-3125,781-861-7200,,800-882-7426,781-860-5437,www.agilent.com/chem/vacuum,vpl-customerservice@agilent.com,130,,1971,International,Public Corporation,N,N,N,Laboratory vacuum pumps & systems & leak detectors
1729279,"Agiltron, Inc.",15 Presidential Way,Woburn,MA,01801,Middlesex,15 Presidential Way,Woburn,MA,01801-1040,781-935-1200,,,781-935-2040,www.agiltron.com,,80,$10Mil-$20Mil,2000,International,Private Corporation,N,N,N,"Fiber-optic devices, including optical sensors, variable attenuators, path & channel switches & modules"
3677950,"Agios Pharmaceuticals, Inc.","38 Sidney St., 2nd Fl.",Cambridge,MA,02139,Middlesex,38 Sidney St Fl 2,Cambridge,MA,02139-4169,617-649-8600,,,617-649-8618,www.agios.com,info@agios.com,130,$50Mil-$100Mil (est),2009,International,Public Corporation,,N,N,Corporate headquarters; biopharmaceuticals for the treatment of cancer metobolism (mfg. done in China)
312827,"Agri-Mark, Inc.",40 Shattuck Rd.,Andover,MA,01810,Essex,PO Box 5800,Lawrence,MA,01842-5800,978-552-5500,,800-225-0532,978-685-8716,www.agrimark.net,information@agrimark.net,50,over $100Mil,1980,,Private Corporation,,N,N,Corporate headquarters; fluid & dry powdered milk
313105,"Agri-Mark, Inc.",958 Riverdale St.,West Springfield,MA,01089,Hampden,958 Riverdale St,West Springfield,MA,01089-4621,413-732-4168,,800-736-4168,413-737-6747,www.agri-mark.net,information@agrimark.net,90,$11Mil-$25Mil,1964,Local,Private Corporation,N,N,N,Milk & dairy products
471657,"Ahead, LLC",270 Samuel Barnet Blvd.,New Bedford,MA,02745,Bristol,270 Samuel Barnet Blvd,New Bedford,MA,02745-1219,508-985-9898,,800-282-2246,508-985-3091,www.aheadweb.com,,300,$50Mil-$100Mil,1995,National,Limited Liability Company,N,N,N,Textile embroidery
313048,"Aimtek, Inc.",201 Washington St.,Auburn,MA,01501,Worcester,201 Washington St,Auburn,MA,01501-3224,508-832-5035,,,508-832-5043,www.aimtek.com,sales@aimtek.com,26,$20Mil,1973,International,Private Corporation,N,N,Y,"Manufacturer & wholesaler of aerospace-grade brazing alloys, specialty welding alloys & thermal spray equipment & supplies"
547879,"Air Compressor Engineering Co., Inc.",17 Meadow St.,Westfield,MA,01085,Hampden,PO Box 738,Westfield,MA,01086-0738,413-568-2884,800-422-1102,,413-562-4295,www.aircompressoreng.com,info@aircompressoreng.com,20,,1960,Regional,,,N,N,Corporate headquarters & distributor of air compressors
303732,"Air Draulic Engineering Co., Inc.",59 York Ave.,Randolph,MA,02368,Norfolk,59 York Ave,Randolph,MA,02368-1827,781-961-1350,,,781-961-2606,www.airdraulicengineering.com,engineering@airdraulicengineering.com,23,$1Mil-$5Mil,1968,National,Sole Ownership,N,Y,N,"Custom conveyor systems & material handling equipment, including 3500-watt laser cutting, stainless steel, steel, aluminum, brass, copper & titanium cutting, precision sheet metal fabrication, TIG/MIG welding & general job shop fabrication"
1879403,"Air Energy, Inc.",6 Norfolk Ave.,South Easton,MA,02375,Bristol,6 Norfolk Ave,South Easton,MA,02375-1156,508-230-9445,,800-696-4425,508-230-9446,www.airenergy.com,info@airenergy.com,39,,1985,National,,N,N,N,"Distributor of compressed air & vacuum systems for industrial, commercial, medical & laboratory applications"
296752,"Air Products & Chemicals, Inc.",52 Wilson St.,Hopkinton,MA,01748,Middlesex,52 Wilson St,Hopkinton,MA,01748-1200,508-435-3428,,,508-435-7962,www.airproducts.com,info@airproducts.com,20,,1978,,Public Corporation,N,N,N,Liquefied natural gas
1831046,"Air Purchases, Inc.",24 Blanchard Rd.,Burlington,MA,01803,Middlesex,24 Blanchard Rd,Burlington,MA,01803-5126,781-273-2050,,800-221-8999,781-229-0207,www.airpurchases.com,marketing@airpurchases.com,25,,1969,Regional,Private Corporation,,N,N,Distributor of HVAC equipment
2904102,"Air, Inc.",8 Forge Pkwy.,Franklin,MA,02038,Norfolk,8 Forge Pkwy,Franklin,MA,02038-3138,508-528-3020,,800-341-2800,508-528-7050,www.airinc.net,sales@airinc.net,27,,1991,Regional,Private Corporation,N,N,N,Distributor of pneumatic automation equipment & supplies
315493,"AirBorn Electronics, Inc.",355 Constitution Dr.,Taunton,MA,02780,Bristol,355 Constitution Dr,Taunton,MA,02780-7355,508-844-5900,,800-225-8684,508-802-9034,www.airborn.com,sales@aesco.com,100,,1954,National,Private Corporation,N,N,N,"Cable assemblies, circuit-boards & battery assembly"
1702527,Air-Distribution Corp.,45 North St.,Canton,MA,02021,Norfolk,45 North St,Canton,MA,02021-3338,781-828-9595,,,781-828-9656,www.air-distribution.com,info@air-distribution.com,20,"under $500,000",1994,Local,Private Corporation,N,N,N,Distributor of HVAC supplies
471853,"Airgas East, Inc.",1 Plank St.,Billerica,MA,01821,Middlesex,1 Plank St,Billerica,MA,01821-5726,978-663-0222,,800-442-9101,978-671-0826,www.airgas.com,info@airgas.com,30,,,Local,Public Corporation,,N,N,"Wholesaler of welding equipment & supplies, including gases"
312833,"Airxchange, Inc.",85 Longwater Dr.,Rockland,MA,02370,Plymouth,85 Longwater Dr,Rockland,MA,02370-1093,781-871-4816,,,781-871-3029,www.airxchange.com,sales@airxchange.com,65,,1980,National,Private Corporation,N,N,N,Energy-recovery ventilation components for HVAC OEMs
1786625,"Akamai Technologies, Inc.",8 Cambridge Ctr.,Cambridge,MA,02142,Middlesex,8 Cambridge Ctr,Cambridge,MA,02142-1413,877-425-2624,,,617-444-3001,www.akamai.com,,750,,,International,Private Corporation,,N,N,Software development
1703222,"Akers Industries, Inc.",75 Commerce Way,Dedham,MA,02026,Norfolk,75 Commerce Way,Dedham,MA,02026-2953,781-251-9961,,,781-251-9965,,,22,,1996,Regional,Private Corporation,N,N,N,Distributor of surgical supplies
